Genero,Palabra,Cantidad
Hip_Hop_Rap,SOLTAR,2
Hip_Hop_Rap,MALETAS,3
Hip_Hop_Rap,LLAMAR,2
Hip_Hop_Rap,PELEAS,1
Hip_Hop_Rap,PADRASTRO,2
Hip_Hop_Rap,CUáNDO,1
Hip_Hop_Rap,PERDíA,1
Hip_Hop_Rap,CONTROL,1
Hip_Hop_Rap,RESOLVíA,1
Hip_Hop_Rap,éL,1
Hip_Hop_Rap,VIENDO,1
Hip_Hop_Rap,PARTIDO,1
Hip_Hop_Rap,BéISBOL,1
Hip_Hop_Rap,INVITó,1
Hip_Hop_Rap,PELEAR,1
Hip_Hop_Rap,ESCAPé,1
Hip_Hop_Rap,CASA,2
Hip_Hop_Rap,FALTó,1
Hip_Hop_Rap,ALIMENTO,1
Hip_Hop_Rap,DEFENDIó,1
Hip_Hop_Rap,TOCANDO,1
Hip_Hop_Rap,CASAMIENTOS,1
Hip_Hop_Rap,HORNO,1
Hip_Hop_Rap,LATA,1
Hip_Hop_Rap,MICROONDAS,1
Hip_Hop_Rap,COMPARTíAMOS,1
Hip_Hop_Rap,REDONDA,1
Hip_Hop_Rap,CLASE,1
Hip_Hop_Rap,MEDIA,1
Hip_Hop_Rap,FUIMOS,1
Hip_Hop_Rap,DUEñOS,1
Hip_Hop_Rap,PRéSTAMO,1
Hip_Hop_Rap,BANCO,1
Hip_Hop_Rap,ROBABA,1
Hip_Hop_Rap,NUESTROS,2
Hip_Hop_Rap,SUEñOS,1
Hip_Hop_Rap,AHORRO,1
Hip_Hop_Rap,VACíA,1
Hip_Hop_Rap,BAILANDO,1
Hip_Hop_Rap,FLAMENCO,1
Hip_Hop_Rap,ALEGRABA,1
Hip_Hop_Rap,DEJó,1
Hip_Hop_Rap,ACTUAR,1
Hip_Hop_Rap,CUIDARNOS,1
Hip_Hop_Rap,CONVERTIMOS,1
Hip_Hop_Rap,OBRA,1
Hip_Hop_Rap,TEATRO,1
Hip_Hop_Rap,ELLA,6
Hip_Hop_Rap,NUESTRAS,2
Hip_Hop_Rap,BOTAS,1
Hip_Hop_Rap,LOGROS,1
Hip_Hop_Rap,DERROTAS,1
Hip_Hop_Rap,PECES,1
Hip_Hop_Rap,MUDAMOS,1
Hip_Hop_Rap,BUSCAR,2
Hip_Hop_Rap,SUERTE,1
Hip_Hop_Rap,MAR,1
Hip_Hop_Rap,PAJA,1
Hip_Hop_Rap,EMPAQUé,1
Hip_Hop_Rap,CAJA,1
Hip_Hop_Rap,UNIVERSIDAD,1
Hip_Hop_Rap,ARTE,2
Hip_Hop_Rap,BECARON,1
Hip_Hop_Rap,MITAD,1
Hip_Hop_Rap,RAPEAR,1
Hip_Hop_Rap,CREER,1
Hip_Hop_Rap,SAQUé,1
Hip_Hop_Rap,DISCO,1
Hip_Hop_Rap,COMí,1
Hip_Hop_Rap,MORDISCO,1
Hip_Hop_Rap,DESPIDIERON,1
Hip_Hop_Rap,EMPLEADOS,1
Hip_Hop_Rap,INSULTé,1
Hip_Hop_Rap,GOBERNADOR,1
Hip_Hop_Rap,QUEDó,1
Hip_Hop_Rap,TELEVISADO,1
Hip_Hop_Rap,CENSURARON,1
Hip_Hop_Rap,CALENDARIO,1
Hip_Hop_Rap,MURIó,1
Hip_Hop_Rap,VIO,1
Hip_Hop_Rap,TOCAR,1
Hip_Hop_Rap,ESTADIO,1
Hip_Hop_Rap,SENTí,1
Hip_Hop_Rap,QUIEREN,2
Hip_Hop_Rap,AFUERA,2
Hip_Hop_Rap,PAíS,2
Hip_Hop_Rap,CANTE,1
Hip_Hop_Rap,ALEMáN,1
Hip_Hop_Rap,ENTIERREN,1
Hip_Hop_Rap,VIEJO,1
Hip_Hop_Rap,SAN,1
Hip_Hop_Rap,JUAN,1
Hip_Hop_Rap,TRISTEZA,1
Hip_Hop_Rap,DISIMULé,1
Hip_Hop_Rap,ARROZ,1
Hip_Hop_Rap,GANDULES,1
Hip_Hop_Rap,DUELE,1
Hip_Hop_Rap,RON,2
Hip_Hop_Rap,CONSUELE,1
Hip_Hop_Rap,ADENTRO,1
Hip_Hop_Rap,PULPA,1
Hip_Hop_Rap,CAGUé,1
Hip_Hop_Rap,DEDICO,1
Hip_Hop_Rap,PISOS,1
Hip_Hop_Rap,DISCULPAS,1
Hip_Hop_Rap,CONTESTAN,2
Hip_Hop_Rap,DECIRLES,2
Hip_Hop_Rap,VOLVER,8
Hip_Hop_Rap,SALIR,2
Hip_Hop_Rap,DESAPARECER,1
Hip_Hop_Rap,TELóN,1
Hip_Hop_Rap,PRESIóN,1
Hip_Hop_Rap,MIEDO,1
Hip_Hop_Rap,CAIGA,1
Hip_Hop_Rap,IMPORTAN,1
Hip_Hop_Rap,GIRAS,1
Hip_Hop_Rap,DISCOS,1
Hip_Hop_Rap,GRAMMY,1
Hip_Hop_Rap,COMETA,1
Hip_Hop_Rap,HALLEY,1
Hip_Hop_Rap,ERAN,1
Hip_Hop_Rap,SOL,2
Hip_Hop_Rap,DESPERTABA,1
Hip_Hop_Rap,CALOR,1
Hip_Hop_Rap,LLAMABAN,1
Hip_Hop_Rap,JUGAR,1
Hip_Hop_Rap,RAPEABA,1
Hip_Hop_Rap,COBRAR,1
Hip_Hop_Rap,SACAR,1
Hip_Hop_Rap,CARTAS,1
Hip_Hop_Rap,ENVASE,1
Hip_Hop_Rap,ROBARME,1
Hip_Hop_Rap,SEGUNDA,1
Hip_Hop_Rap,BASE,1
Hip_Hop_Rap,VERANO,1
Hip_Hop_Rap,NAVIDADES,1
Hip_Hop_Rap,LIMPIAR,1
Hip_Hop_Rap,HERMANOS,1
Hip_Hop_Rap,BLADES,1
Hip_Hop_Rap,IR,2
Hip_Hop_Rap,CINE,1
Hip_Hop_Rap,SEMANA,1
Hip_Hop_Rap,LLEGAR,1
Hip_Hop_Rap,MAñANA,1
Hip_Hop_Rap,ALLí,2
Hip_Hop_Rap,DEJABAN,1
Hip_Hop_Rap,ENTRAR,1
Hip_Hop_Rap,VESTíA,1
Hip_Hop_Rap,MAL,2
Hip_Hop_Rap,SENTIR,1
Hip_Hop_Rap,TENíA,1
Hip_Hop_Rap,FINGíR,1
Hip_Hop_Rap,EY,4
Hip_Hop_Rap,NOSOTROS,1
Hip_Hop_Rap,LEY,1
Hip_Hop_Rap,CANCHA,1
Hip_Hop_Rap,MERILLEI,1
Hip_Hop_Rap,PRéSTAME,1
Hip_Hop_Rap,PíCALE,1
Hip_Hop_Rap,RAYANDO,1
Hip_Hop_Rap,PLATOS,1
Hip_Hop_Rap,VES,2
Hip_Hop_Rap,CELEBRANDO,1
Hip_Hop_Rap,AMANECER,2
Hip_Hop_Rap,TRATANDO,1
Hip_Hop_Rap,VIVIR,1
Hip_Hop_Rap,OYE,2
Hip_Hop_Rap,MUJER,1
Hip_Hop_Rap,INVITO,1
Hip_Hop_Rap,FUMAR,1
Hip_Hop_Rap,BEBER,1
Hip_Hop_Rap,GANAR,2
Hip_Hop_Rap,PUEDO,1
Hip_Hop_Rap,PERDER,1
Hip_Hop_Rap,ERROR,1
Hip_Hop_Rap,CAER,1
Hip_Hop_Rap,POEMA,1
Hip_Hop_Rap,CALLES,1
Hip_Hop_Rap,LLECA,1
Hip_Hop_Rap,QUEMA,1
Hip_Hop_Rap,INTOXICADO,1
Hip_Hop_Rap,SISTEMA,1
Hip_Hop_Rap,ESTADO,1
Hip_Hop_Rap,SEMA,1
Hip_Hop_Rap,BRAVOS,1
Hip_Hop_Rap,ANDAN,2
Hip_Hop_Rap,BOCINA,2
Hip_Hop_Rap,SUENA,1
Hip_Hop_Rap,MERCANCíA,1
Hip_Hop_Rap,BUENA,1
Hip_Hop_Rap,ROJAS,1
Hip_Hop_Rap,SIRENA,1
Hip_Hop_Rap,MIRAN,1
Hip_Hop_Rap,PUROS,2
Hip_Hop_Rap,PELONES,1
Hip_Hop_Rap,CRIMINALES,1
Hip_Hop_Rap,DESMAYES,1
Hip_Hop_Rap,CALLEJONES,1
Hip_Hop_Rap,COMPARES,1
Hip_Hop_Rap,PRENDIDO,1
Hip_Hop_Rap,TRANQUILOS,1
Hip_Hop_Rap,CALES,1
Hip_Hop_Rap,ESTAMOS,1
Hip_Hop_Rap,LOCOS,1
Hip_Hop_Rap,REALES,1
Hip_Hop_Rap,MARIHUANO,2
Hip_Hop_Rap,FIESTERO,1
Hip_Hop_Rap,PUTAS,1
Hip_Hop_Rap,BANDOLERO,2
Hip_Hop_Rap,RAYA,1
Hip_Hop_Rap,MUERO,2
Hip_Hop_Rap,VIVE,1
Hip_Hop_Rap,GHETTO,1
Hip_Hop_Rap,CAMBIARé,5
Hip_Hop_Rap,úLTIMO,2
Hip_Hop_Rap,CUIDARé,4
Hip_Hop_Rap,TARDE,2
Hip_Hop_Rap,CONTIGO,2
Hip_Hop_Rap,ESTARé,4
Hip_Hop_Rap,MORIRé,5
Hip_Hop_Rap,GUERRERO,2
Hip_Hop_Rap,ALGúN,3
Hip_Hop_Rap,TOMANDO,2
Hip_Hop_Rap,ANDAMOS,3
Hip_Hop_Rap,MILLóN,1
Hip_Hop_Rap,PUESTO,1
Hip_Hop_Rap,BAJAMOS,1
Hip_Hop_Rap,PóNCHATE,1
Hip_Hop_Rap,BLUNT,1
Hip_Hop_Rap,PIDO,2
Hip_Hop_Rap,PERMISO,1
Hip_Hop_Rap,PERDóN,1
Hip_Hop_Rap,PANTALóN,1
Hip_Hop_Rap,AGUADO,1
Hip_Hop_Rap,TUMBADOS,1
Hip_Hop_Rap,BUSCADOS,1
Hip_Hop_Rap,RIFA,1
Hip_Hop_Rap,TERRENO,3
Hip_Hop_Rap,CONTROLADO,1
Hip_Hop_Rap,CANTARé,2
Hip_Hop_Rap,YERBA,2
Hip_Hop_Rap,FUMARé,2
Hip_Hop_Rap,VOLANDO,1
Hip_Hop_Rap,SEGUIRé,1
Hip_Hop_Rap,MARIHUA,2
Hip_Hop_Rap,MARIHUANA,3
Hip_Hop_Rap,CARGAR,2
Hip_Hop_Rap,PILA,1
Hip_Hop_Rap,PLIA,1
Hip_Hop_Rap,METERSE,1
Hip_Hop_Rap,QUIERE,1
Hip_Hop_Rap,ARRíMESE,1
Hip_Hop_Rap,ACCESORIOS,3
Hip_Hop_Rap,CUIDANDO,3
Hip_Hop_Rap,TERRITORIO,3
Hip_Hop_Rap,POWER,3
Hip_Hop_Rap,NOTORIO,3
Hip_Hop_Rap,LABORATORIOS,3
Hip_Hop_Rap,ENVOLTORIOS,3
Hip_Hop_Rap,ESCRITORIO,3
Hip_Hop_Rap,TUBOS,1
Hip_Hop_Rap,EMPOTRADOS,1
Hip_Hop_Rap,CAMIONETAS,1
Hip_Hop_Rap,CLAVO,1
Hip_Hop_Rap,PURA,2
Hip_Hop_Rap,METRALLETA,1
Hip_Hop_Rap,JALANDO,1
Hip_Hop_Rap,VUELTA,1
Hip_Hop_Rap,ACERCA,1
Hip_Hop_Rap,VESTIMENTA,1
Hip_Hop_Rap,PACINO,1
Hip_Hop_Rap,JOYAS,1
Hip_Hop_Rap,BRILLAN,1
Hip_Hop_Rap,ALADINO,1
Hip_Hop_Rap,ROLA,1
Hip_Hop_Rap,CHALINO,1
Hip_Hop_Rap,TROCA,2
Hip_Hop_Rap,HUMO,1
Hip_Hop_Rap,RELACIONADO,1
Hip_Hop_Rap,CONECTADO,1
Hip_Hop_Rap,INFLUYENTES,1
Hip_Hop_Rap,MEXICANOS,1
Hip_Hop_Rap,COLOMBIANOS,1
Hip_Hop_Rap,BUENOS,1
Hip_Hop_Rap,CLIENTES,1
Hip_Hop_Rap,PADRES,1
Hip_Hop_Rap,AMERICANOS,1
Hip_Hop_Rap,SANGRE,1
Hip_Hop_Rap,CALIFORNIANO,1
Hip_Hop_Rap,LEVANTO,1
Hip_Hop_Rap,VERDES,1
Hip_Hop_Rap,ENTRAN,1
Hip_Hop_Rap,ACCIóN,1
Hip_Hop_Rap,TOCAMOS,1
Hip_Hop_Rap,MATARILE,1
Hip_Hop_Rap,RILE,1
Hip_Hop_Rap,PUM,1
Hip_Hop_Rap,TREINTA,1
Hip_Hop_Rap,SEGUNDOS,1
Hip_Hop_Rap,TUMBAMOS,1
Hip_Hop_Rap,CANTóN,1
Hip_Hop_Rap,COMENZADO,1
Hip_Hop_Rap,PURRUM,3
Hip_Hop_Rap,PLANTA,1
Hip_Hop_Rap,BRONCAS,1
Hip_Hop_Rap,EOH,1
Hip_Hop_Rap,PSYCHOS,1
Hip_Hop_Rap,NOTA,1
Hip_Hop_Rap,RADICO,1
Hip_Hop_Rap,FLOTA,1
Hip_Hop_Rap,NAH,7
Hip_Hop_Rap,ENCONTRAR,1
Hip_Hop_Rap,MALECóN,1
Hip_Hop_Rap,STYLE,1
Hip_Hop_Rap,CRIMINAL,1
Hip_Hop_Rap,ILEGAL,1
Hip_Hop_Rap,PRINCIPAL,1
Hip_Hop_Rap,MUJERES,1
Hip_Hop_Rap,PAH,3
Hip_Hop_Rap,CONFíO,1
Hip_Hop_Rap,TRAICIONEROS,1
Hip_Hop_Rap,WOH,6
Hip_Hop_Rap,CALLEJERO,1
Hip_Hop_Rap,WUH,2
Hip_Hop_Rap,CEROS,1
Hip_Hop_Rap,YEH,1
Hip_Hop_Rap,CONTANDO,1
Hip_Hop_Rap,FUMANDO,1
Hip_Hop_Rap,CAGUAMA,1
Hip_Hop_Rap,JAINAS,1
Hip_Hop_Rap,POLVO,1
Hip_Hop_Rap,ALIVIANA,1
Hip_Hop_Rap,CUIDA,1
Hip_Hop_Rap,DIOS,2
Hip_Hop_Rap,VIRGEN,1
Hip_Hop_Rap,GUADALUPANA,1
Hip_Hop_Rap,GUACHA,1
Hip_Hop_Rap,BETO,1
Hip_Hop_Rap,SIERRA,1
Hip_Hop_Rap,CARNAL,1
Hip_Hop_Rap,SP,1
Hip_Hop_Rap,PRODUCCIóN,1
Hip_Hop_Rap,MIL,1
Hip_Hop_Rap,LOCO,1
Hip_Hop_Rap,MéXICO,1
Hip_Hop_Rap,DARíA,6
Hip_Hop_Rap,FUERA,6
Hip_Hop_Rap,LEJOS,7
Hip_Hop_Rap,TRAGOS,1
Hip_Hop_Rap,PODIDO,1
Hip_Hop_Rap,OLVIDARTE,1
Hip_Hop_Rap,CLAVASTE,1
Hip_Hop_Rap,PENSAMIENTO,1
Hip_Hop_Rap,NOCHES,1
Hip_Hop_Rap,EXTRAñO,1
Hip_Hop_Rap,TOCARTE,1
Hip_Hop_Rap,PRESENTIMIENTO,1
Hip_Hop_Rap,TOMARé,2
Hip_Hop_Rap,SALGA,1
Hip_Hop_Rap,BUSCARTE,2
Hip_Hop_Rap,ARREPENTIMIENTO,1
Hip_Hop_Rap,VOLARé,1
Hip_Hop_Rap,ROSTRO,1
Hip_Hop_Rap,CANSADO,1
Hip_Hop_Rap,CONTENTO,1
Hip_Hop_Rap,VAGABUNDO,1
Hip_Hop_Rap,ESQUINA,1
Hip_Hop_Rap,AGOTADO,1
Hip_Hop_Rap,PUPILA,1
Hip_Hop_Rap,DORMIDO,1
Hip_Hop_Rap,MEDICINA,1
Hip_Hop_Rap,CONVIRTIó,1
Hip_Hop_Rap,BEBIDA,1
Hip_Hop_Rap,NECESITO,1
Hip_Hop_Rap,HERIDA,1
Hip_Hop_Rap,CONFUSIóN,1
Hip_Hop_Rap,CAUSASTE,1
Hip_Hop_Rap,PRINCESA,1
Hip_Hop_Rap,ADOLORIDA,1
Hip_Hop_Rap,ABURRIDA,1
Hip_Hop_Rap,IRé,1
Hip_Hop_Rap,SOLA,1
Hip_Hop_Rap,PARECER,1
Hip_Hop_Rap,QUISIERAS,1
Hip_Hop_Rap,ATENDER,1
Hip_Hop_Rap,ANOCHECER,1
Hip_Hop_Rap,CICATRIZ,1
Hip_Hop_Rap,LASTIMA,2
Hip_Hop_Rap,BAJE,2
Hip_Hop_Rap,DOSIS,2
Hip_Hop_Rap,ANIMA,2
Hip_Hop_Rap,DESCONOZCA,2
Hip_Hop_Rap,DARé,2
Hip_Hop_Rap,BESO,2
Hip_Hop_Rap,DESPEDIDA,2
Hip_Hop_Rap,úLTIMA,2
Hip_Hop_Rap,VI,2
Hip_Hop_Rap,DEJARé,1
Hip_Hop_Rap,ARREPENTIDA,1
Hip_Hop_Rap,DORMIDA,1
Hip_Hop_Rap,IRíA,1
Hip_Hop_Rap,ESPERO,1
Hip_Hop_Rap,ALCANCE,1
Hip_Hop_Rap,RUEGO,1
Hip_Hop_Rap,PUEDAS,1
Hip_Hop_Rap,PERDONAR,1
Hip_Hop_Rap,APIáDATE,1
Hip_Hop_Rap,BABY,1
Hip_Hop_Rap,DAME,1
Hip_Hop_Rap,CHANCE,1
Hip_Hop_Rap,ESTúPIDO,1
Hip_Hop_Rap,AMOR,1
Hip_Hop_Rap,MAS,1
Hip_Hop_Rap,PROMETO,1
Hip_Hop_Rap,FALLO,1
Hip_Hop_Rap,CALMARé,1
Hip_Hop_Rap,SED,1
Hip_Hop_Rap,ÁNGEL,1
Hip_Hop_Rap,DILE,1
Hip_Hop_Rap,MURIENDO,1
Hip_Hop_Rap,RECUERDO,1
Hip_Hop_Rap,OCASO,1
Hip_Hop_Rap,BRAZOS,1
Hip_Hop_Rap,PERDIéNDOSE,1
Hip_Hop_Rap,REGAZO,1
Hip_Hop_Rap,FUERES,1
Hip_Hop_Rap,PARTEN,1
Hip_Hop_Rap,LAZOS,1
Hip_Hop_Rap,PALPITA,1
Hip_Hop_Rap,PEDAZOS,1
Jazz,ESTA,9
Jazz,VEZ,5
Jazz,YA,8
Jazz,NO,34
Jazz,SOPORTO,1
Jazz,LA,31
Jazz,TERRIBLE,1
Jazz,SOLEDAD,1
Jazz,YO,15
Jazz,TE,24
Jazz,PONGO,1
Jazz,CONDICIóN,1
Jazz,HARáS,1
Jazz,CONMIGO,3
Jazz,LO,10
Jazz,QUE,50
Jazz,QUIERAS,5
Jazz,BIEN,5
Jazz,MAL,5
Jazz,LLéVAME,3
Jazz,DE,62
Jazz,SER,9
Jazz,POSIBLE,1
Jazz,HASTA,5
Jazz,MISMA,2
Jazz,ETERNIDAD,1
Jazz,DONDE,5
Jazz,PERDURE,1
Jazz,NUESTRO,2
Jazz,AMOR,17
Jazz,PORQUE,1
Jazz,Tú,3
Jazz,ERES,9
Jazz,TODA,1
Jazz,MI,45
Jazz,FELICIDAD,1
Jazz,SI,7
Jazz,QUIERES,5
Jazz,EL,32
Jazz,FONDO,2
Jazz,DEL,3
Jazz,DOLOR,2
Jazz,HAZLO,2
Jazz,COMO,5
Jazz,POR,18
Jazz,MALDAD,2
Jazz,PERO,6
Jazz,QUIERO,9
Jazz,ENTREGARME,2
Jazz,TI,11
Jazz,EN,37
Jazz,UNA,8
Jazz,FORMA,4
Jazz,TOTAL,2
Jazz,CON,17
Jazz,UN,24
Jazz,BESO,2
Jazz,NADA,6
Jazz,MáS,5
Jazz,TUYA,6
Jazz,SEA,8
Jazz,UOH,2
Jazz,OH,3
Jazz,OHH,1
Jazz,CUANDO,9
Jazz,ESTOY,2
Jazz,ENTRE,4
Jazz,TUS,21
Jazz,BRAZOS,3
Jazz,CORAZóN,2
Jazz,ME,30
Jazz,QUEMA,1
Jazz,PASIóN,1
Jazz,FUEGO,3
Jazz,TU,25
Jazz,PIEL,5
Jazz,SIENTO,2
Jazz,ALGO,1
Jazz,NUBLA,1
Jazz,RAZóN,1
Jazz,SUFRO,1
Jazz,OBSESIóN,1
Jazz,IR,1
Jazz,VAYAS,2
Jazz,TODAVíA,1
Jazz,VEN,1
Jazz,QUéDATE,2
Jazz,RATITO,2
Jazz,ES,12
Jazz,TAN,5
Jazz,AGRADABLE,1
Jazz,ESTADíA,1
Jazz,AUNQUE,2
Jazz,DéJAME,2
Jazz,QUERERTE,2
Jazz,TERNURA,2
Jazz,ADOLESCENTE,2
Jazz,PUEDO,3
Jazz,RESISTIR,2
Jazz,ENTREGA,2
Jazz,VEHEMENTE,2
Jazz,LABIOS,5
Jazz,AL,6
Jazz,BESAR,2
Jazz,HACEN,2
Jazz,SENTIR,4
Jazz,ESTAR,2
Jazz,BAJO,6
Jazz,EMBRUJO,4
Jazz,BESOS,3
Jazz,CONOCER,2
Jazz,TIENES,3
Jazz,CONSTANTE,3
Jazz,NOCHE,10
Jazz,ESTá,2
Jazz,MUY,6
Jazz,FRíA,1
Jazz,ABRIGAME,1
Jazz,VUELVA,1
Jazz,DíA,1
Jazz,ALMOHADA,1
Jazz,IMPACIENTE,1
Jazz,ACARICIAR,1
Jazz,CARA,1
Jazz,TAL,2
Jazz,CONSEJO,1
Jazz,DIGA,1
Jazz,MAñANA,3
Jazz,TEMPRANO,2
Jazz,PLATICARáS,2
Jazz,ESTáS,2
Jazz,DECIDIDO,2
Jazz,DARTE,3
Jazz,VENCIDO,2
Jazz,ENTONCES,2
Jazz,SERá,2
Jazz,VANO,3
Jazz,TRATAR,2
Jazz,RETENERTE,1
Jazz,REGALAME,2
Jazz,RETRASAME,2
Jazz,MUERTE,2
Jazz,DETENERTE,1
Jazz,ADORO,11
Jazz,CALLE,1
Jazz,NOS,5
Jazz,VIMOS,1
Jazz,CONOCIMOS,2
Jazz,LAS,3
Jazz,COSAS,1
Jazz,DICES,1
Jazz,NUESTROS,2
Jazz,RATOS,1
Jazz,FELICES,1
Jazz,LOS,10
Jazz,VIDA,9
Jazz,MíA,2
Jazz,SONRíES,1
Jazz,MODO,1
Jazz,VECES,1
Jazz,RIñES,1
Jazz,SEDA,1
Jazz,MANOS,10
Jazz,DAMOS,1
Jazz,MUERO,2
Jazz,TENERTE,2
Jazz,JUNTO,7
Jazz,CERCA,4
Jazz,SEPARARME,2
Jazz,EXISTENCIA,2
Jazz,LUNA,2
Jazz,SOL,5
Jazz,BRILLO,1
Jazz,OJOS,4
Jazz,DULCE,3
Jazz,HAY,1
Jazz,ROJOS,1
Jazz,SUSPIRAS,1
Jazz,CAMINAS,1
Jazz,MIA,3
Jazz,REíMOS,1
Jazz,TAMBIéN,2
Jazz,LLORAMOS,1
Jazz,AMAMOS,1
Jazz,HORA,1
Jazz,PARTIR,1
Jazz,MIRARé,1
Jazz,ATRáS,1
Jazz,DUDAS,1
Jazz,RECORREN,1
Jazz,MIS,8
Jazz,GANAS,1
Jazz,ALEJARáN,1
Jazz,VOLVERé,2
Jazz,COMENZAR,1
Jazz,GUARDO,1
Jazz,PENSAMIENTOS,1
Jazz,LLEVO,1
Jazz,PEDAZO,1
Jazz,MAR,1
Jazz,HE,2
Jazz,OíDO,1
Jazz,ALLí,1
Jazz,TODO,6
Jazz,FRíO,1
Jazz,CALOR,4
Jazz,AYUDARá,1
Jazz,BRILLAR,1
Jazz,Sé,3
Jazz,VOLVERáS,6
Jazz,AMANEZCA,2
Jazz,AUN,2
Jazz,DEMáS,1
Jazz,SE,6
Jazz,HAYAN,1
Jazz,IDO,1
Jazz,CITA,1
Jazz,HA,2
Jazz,CAMBIADO,1
Jazz,PAREZCA,1
Jazz,NAUFRAGADO,1
Jazz,OLVIDO,2
Jazz,VIGILANTE,1
Jazz,AQUí,2
Jazz,ESPERARé,1
Jazz,PROMETIDO,1
Jazz,ESPERA,1
Jazz,SERíA,1
Jazz,INúTIL,1
Jazz,ASFIXIANTE,1
Jazz,SUPIERA,1
Jazz,CUáNTO,1
Jazz,HAS,1
Jazz,QUERIDO,1
Jazz,ESCUCHO,1
Jazz,DESPERTAR,1
Jazz,RUISEñORES,1
Jazz,MEDIO,1
Jazz,PRISA,1
Jazz,COTIDIANA,1
Jazz,ESPERO,1
Jazz,REGRESAR,1
Jazz,PARECE,1
Jazz,DESTRUIRá,1
Jazz,AMORES,1
Jazz,MIENTRAS,1
Jazz,VUELVAS,1
Jazz,Mí,7
Jazz,SIEMPRE,3
Jazz,CADA,2
Jazz,SIGO,1
Jazz,SIENDO,1
Jazz,MISMO,1
Jazz,ANTES,1
Jazz,ESPEJO,1
Jazz,ENGAñA,1
Jazz,SUSPIRO,1
Jazz,MILES,2
Jazz,RECUERDOS,2
Jazz,MIRADA,1
Jazz,EMPAñAN,1
Jazz,RECORRO,1
Jazz,CALLES,1
Jazz,BORRACHO,1
Jazz,RESULTA,1
Jazz,PUES,1
Jazz,EVITAR,1
Jazz,RECORDARTE,1
Jazz,TOMANDO,1
Jazz,MANO,1
Jazz,CAMISA,1
Jazz,PREGUNTO,1
Jazz,ACASO,1
Jazz,BROMA,1
Jazz,JAMáS,5
Jazz,IMPREGNARLE,1
Jazz,AROMA,1
Jazz,CIERTO,1
Jazz,NOVIO,1
Jazz,FUI,2
Jazz,MEJOR,1
Jazz,BUEN,1
Jazz,AMANTE,1
Jazz,TRATE,1
Jazz,CIELO,1
Jazz,LLORA,1
Jazz,LAGRIMAS,1
Jazz,HISTORIA,3
Jazz,MURIó,2
Jazz,MEMORIA,2
Jazz,VIENTO,1
Jazz,SOPLA,1
Jazz,FUERTE,1
Jazz,ARRASTRA,1
Jazz,ILUSIONES,1
Jazz,ESPERANZA,1
Jazz,DESGASTA,1
Jazz,VOLTEO,1
Jazz,HABER,1
Jazz,VENTANA,1
Jazz,ESCRIBE,1
Jazz,RECUERDO,3
Jazz,ADJUNTO,1
Jazz,SOBRE,1
Jazz,MIRANDO,1
Jazz,TRAS,1
Jazz,ELLA,1
Jazz,PLANEáBAMOS,1
Jazz,JUNTOS,1
Jazz,CONSTRUIR,1
Jazz,ILUSIóN,1
Jazz,SOLOS,1
Jazz,FUSTE,1
Jazz,TANTO,2
Jazz,SOLO,1
Jazz,QUEDO,2
Jazz,CAMINO,2
Jazz,REPARTE,1
Jazz,ELIJO,1
Jazz,VEREDA,1
Jazz,INCLINE,1
Jazz,EMPIEZA,1
Jazz,SALIR,1
Jazz,OLVIDARTE,1
Jazz,TOCO,1
Jazz,JUSTO,1
Jazz,DOBLAR,1
Jazz,ESQUINA,1
Jazz,DíAS,4
Jazz,NUBLADOS,4
Jazz,HABLAN,3
Jazz,CUENTAN,2
Jazz,REGRESARAS,2
Jazz,LUZ,3
Jazz,VEO,1
Jazz,LEJOS,1
Jazz,FáCIL,1
Jazz,ASIMILAR,1
Jazz,FUISTE,2
Jazz,PARA,5
Jazz,VOLVER,1
Jazz,DAñO,1
Jazz,HICE,1
Jazz,PUEDE,1
Jazz,ARREGLAR,1
Jazz,ERA,8
Jazz,FALSA,1
Jazz,PROMESA,1
Jazz,AMARME,1
Jazz,VACíO,1
Jazz,PECHO,1
Jazz,CALMA,1
Jazz,SUENA,1
Jazz,CELULAR,1
Jazz,DEJA,1
Jazz,MENSAJE,1
Jazz,FUE,1
Jazz,ALMA,4
Jazz,TUVO,1
Jazz,MIEDO,1
Jazz,QUEDAR,1
Jazz,SOLA,1
Jazz,ESCONDIó,1
Jazz,EQUIPAJE,1
Jazz,PERDONA,1
Jazz,LLANTO,1
Jazz,PIERDO,1
Jazz,TRAEN,1
Jazz,TORMENTA,1
Jazz,HACE,1
Jazz,FALTA,2
Jazz,DABAN,1
Jazz,TERMINO,1
Jazz,AHORCADO,1
Jazz,LAZO,1
Jazz,ARRANCO,1
Jazz,PéTALOS,1
Jazz,PREGUNTáNDOME,1
Jazz,DIARIO,1
Jazz,GRITA,1
Jazz,CONTRARIO,1
Jazz,ENTIENDO,1
Jazz,PERDí,1
Jazz,OLVIDE,1
Jazz,IMPRESA,1
Jazz,CIERRO,1
Jazz,TRISTE,1
Jazz,ESCRIBIó,1
Jazz,SIN,1
Jazz,NECESIDAD,1
Jazz,TíTULO,1
Jazz,ESTAS,5
Jazz,LLENA,1
Jazz,HOY,1
Jazz,DESPIDO,1
Jazz,TIEMPO,3
Jazz,NUEVO,1
Jazz,CAPITULO,1
Jazz,SIENTE,2
Jazz,CóMO,2
Jazz,ACARICIAN,2
Jazz,TERSA,2
Jazz,POBRES,2
Jazz,ALAS,1
