Artista,Palabra,Cantidad
Santa_fe_klan,MIS,6
Santa_fe_klan,PERROS,1
Santa_fe_klan,BRAVOS,1
Santa_fe_klan,ANDAN,2
Santa_fe_klan,SIN,13
Santa_fe_klan,CADENA,1
Santa_fe_klan,MúSICA,2
Santa_fe_klan,BARRIO,2
Santa_fe_klan,BOCINA,2
Santa_fe_klan,SUENA,1
Santa_fe_klan,TENEMOS,2
Santa_fe_klan,MERCANCíA,1
Santa_fe_klan,MáS,18
Santa_fe_klan,BUENA,1
Santa_fe_klan,LUCES,1
Santa_fe_klan,ROJAS,1
Santa_fe_klan,AZULES,1
Santa_fe_klan,SIRENA,1
Santa_fe_klan,SE,11
Santa_fe_klan,MIRAN,1
Santa_fe_klan,AFUERA,1
Santa_fe_klan,POR,17
Santa_fe_klan,CALLE,8
Santa_fe_klan,PUROS,2
Santa_fe_klan,PELONES,1
Santa_fe_klan,CRIMINALES,1
Santa_fe_klan,VEN,1
Santa_fe_klan,PARA,8
Santa_fe_klan,ACá,1
Santa_fe_klan,QUE,36
Santa_fe_klan,DESMAYES,1
Santa_fe_klan,CALLEJONES,1
Santa_fe_klan,MADRE,1
Santa_fe_klan,SALE,1
Santa_fe_klan,COMPARES,1
Santa_fe_klan,MEJOR,3
Santa_fe_klan,ANDO,9
Santa_fe_klan,PRENDIDO,1
Santa_fe_klan,CON,22
Santa_fe_klan,CARNALES,1
Santa_fe_klan,TRANQUILOS,1
Santa_fe_klan,PERO,1
Santa_fe_klan,LE,2
Santa_fe_klan,CALES,1
Santa_fe_klan,ESTAMOS,1
Santa_fe_klan,BIEN,10
Santa_fe_klan,LOCOS,1
Santa_fe_klan,REALES,1
Santa_fe_klan,MARIHUANO,2
Santa_fe_klan,BORRACHO,1
Santa_fe_klan,FIESTERO,1
Santa_fe_klan,PUTAS,1
Santa_fe_klan,BUSCAN,1
Santa_fe_klan,QUIEREN,1
Santa_fe_klan,DINERO,3
Santa_fe_klan,SOY,20
Santa_fe_klan,UN,9
Santa_fe_klan,BANDOLERO,2
Santa_fe_klan,RAYA,1
Santa_fe_klan,MUERO,2
Santa_fe_klan,VIDA,18
Santa_fe_klan,LOCA,2
Santa_fe_klan,VIVE,1
Santa_fe_klan,GHETTO,1
Santa_fe_klan,YO,16
Santa_fe_klan,CAMBIARé,5
Santa_fe_klan,HASTA,4
Santa_fe_klan,úLTIMO,2
Santa_fe_klan,DíA,6
Santa_fe_klan,ES,15
Santa_fe_klan,MíO,4
Santa_fe_klan,CUIDARé,4
Santa_fe_klan,TARDE,2
Santa_fe_klan,TEMPRANO,2
Santa_fe_klan,CONTIGO,2
Santa_fe_klan,ESTARé,4
Santa_fe_klan,ELLA,5
Santa_fe_klan,MORIRé,5
Santa_fe_klan,COMO,5
Santa_fe_klan,GUERRERO,2
Santa_fe_klan,Sé,4
Santa_fe_klan,MUY,2
Santa_fe_klan,ALGúN,3
Santa_fe_klan,MUERTE,2
Santa_fe_klan,TOMANDO,2
Santa_fe_klan,RON,1
Santa_fe_klan,SIEMPRE,3
Santa_fe_klan,ANDAMOS,3
Santa_fe_klan,MILLóN,1
Santa_fe_klan,PUESTO,1
Santa_fe_klan,FIESTóN,1
Santa_fe_klan,NUNCA,2
Santa_fe_klan,BAJAMOS,1
Santa_fe_klan,AVIóN,1
Santa_fe_klan,PóNCHATE,1
Santa_fe_klan,BLUNT,1
Santa_fe_klan,PIDO,2
Santa_fe_klan,PERMISO,1
Santa_fe_klan,PERDóN,1
Santa_fe_klan,DEL,5
Santa_fe_klan,PANTALóN,1
Santa_fe_klan,AGUADO,1
Santa_fe_klan,OJOS,2
Santa_fe_klan,TUMBADOS,1
Santa_fe_klan,BUSCADOS,1
Santa_fe_klan,RIFA,1
Santa_fe_klan,SANTA,2
Santa_fe_klan,CALMADO,1
Santa_fe_klan,TODO,3
Santa_fe_klan,TERRENO,3
Santa_fe_klan,CONTROLADO,1
Santa_fe_klan,CORAZóN,3
Santa_fe_klan,CANTARé,2
Santa_fe_klan,YERBA,2
Santa_fe_klan,TENGO,5
Santa_fe_klan,FUMARé,2
Santa_fe_klan,VOLANDO,1
Santa_fe_klan,BAJO,1
Santa_fe_klan,SEGUIRé,1
Santa_fe_klan,MARIHUA,2
Santa_fe_klan,MARIHUANA,3
Santa_fe_klan,TEQUILA,6
Santa_fe_klan,HIGH,3
Santa_fe_klan,BLANCA,2
Santa_fe_klan,PA,4
Santa_fe_klan,CARGAR,2
Santa_fe_klan,PILA,1
Santa_fe_klan,QUIERO,8
Santa_fe_klan,PLIA,1
Santa_fe_klan,TO,2
Santa_fe_klan,METERSE,1
Santa_fe_klan,JUEGO,1
Santa_fe_klan,OCUPAN,1
Santa_fe_klan,MUCHOS,2
Santa_fe_klan,HUEVOS,1
Santa_fe_klan,QUIERE,1
Santa_fe_klan,ARRíMESE,1
Santa_fe_klan,ACCESORIOS,3
Santa_fe_klan,CUIDANDO,3
Santa_fe_klan,TERRITORIO,3
Santa_fe_klan,POWER,3
Santa_fe_klan,NOTORIO,3
Santa_fe_klan,CABRóN,8
Santa_fe_klan,AQUí,8
Santa_fe_klan,LABORATORIOS,3
Santa_fe_klan,ENVOLTORIOS,3
Santa_fe_klan,CUENTO,3
Santa_fe_klan,ESCRITORIO,3
Santa_fe_klan,TUBOS,1
Santa_fe_klan,EMPOTRADOS,1
Santa_fe_klan,CALIBRE,2
Santa_fe_klan,CAMIONETAS,1
Santa_fe_klan,LLEVAN,1
Santa_fe_klan,CLAVO,1
Santa_fe_klan,PURA,2
Santa_fe_klan,METRALLETA,1
Santa_fe_klan,JALANDO,1
Santa_fe_klan,MIRA,1
Santa_fe_klan,SACA,1
Santa_fe_klan,VUELTA,1
Santa_fe_klan,ACERCA,1
Santa_fe_klan,CUENTA,2
Santa_fe_klan,Mí,4
Santa_fe_klan,VALE,1
Santa_fe_klan,VERGA,1
Santa_fe_klan,VESTIMENTA,1
Santa_fe_klan,MERO,2
Santa_fe_klan,ESTILO,1
Santa_fe_klan,PACINO,1
Santa_fe_klan,UNAS,1
Santa_fe_klan,JOYAS,1
Santa_fe_klan,BRILLAN,1
Santa_fe_klan,ORO,1
Santa_fe_klan,ALADINO,1
Santa_fe_klan,ROLA,1
Santa_fe_klan,CHALINO,1
Santa_fe_klan,ARRIBA,1
Santa_fe_klan,TROCA,2
Santa_fe_klan,TIRO,1
Santa_fe_klan,HUMO,1
Santa_fe_klan,CAMINO,1
Santa_fe_klan,RELACIONADO,1
Santa_fe_klan,CONECTADO,1
Santa_fe_klan,INFLUYENTES,1
Santa_fe_klan,MEXICANOS,1
Santa_fe_klan,COLOMBIANOS,1
Santa_fe_klan,BUENOS,1
Santa_fe_klan,CLIENTES,1
Santa_fe_klan,PADRES,1
Santa_fe_klan,AMERICANOS,1
Santa_fe_klan,SANGRE,1
Santa_fe_klan,CALIENTE,1
Santa_fe_klan,CALIFORNIANO,1
Santa_fe_klan,LEVANTO,1
Santa_fe_klan,VERDES,1
Santa_fe_klan,SUENAN,1
Santa_fe_klan,RADIOS,1
Santa_fe_klan,TODOS,1
Santa_fe_klan,ENTRAN,1
Santa_fe_klan,ACCIóN,1
Santa_fe_klan,FIERROS,1
Santa_fe_klan,TOCAMOS,1
Santa_fe_klan,MATARILE,1
Santa_fe_klan,RILE,1
Santa_fe_klan,RO,1
Santa_fe_klan,PUM,1
Santa_fe_klan,TREINTA,1
Santa_fe_klan,SEGUNDOS,1
Santa_fe_klan,TUMBAMOS,1
Santa_fe_klan,CANTóN,1
Santa_fe_klan,SHOW,1
Santa_fe_klan,HA,1
Santa_fe_klan,COMENZADO,1
Santa_fe_klan,PURRUM,3
Santa_fe_klan,PLANTA,1
Santa_fe_klan,MOTA,1
Santa_fe_klan,BRONCAS,1
Santa_fe_klan,CORTA,1
Santa_fe_klan,EOH,1
Santa_fe_klan,PSYCHOS,1
Santa_fe_klan,NOTA,1
Santa_fe_klan,SOLO,2
Santa_fe_klan,RADICO,1
Santa_fe_klan,FLOTA,1
Santa_fe_klan,NAH,7
Santa_fe_klan,SI,3
Santa_fe_klan,BUSCANDO,1
Santa_fe_klan,VAN,1
Santa_fe_klan,ENCONTRAR,1
Santa_fe_klan,MALECóN,1
Santa_fe_klan,AH,4
Santa_fe_klan,STYLE,1
Santa_fe_klan,CRIMINAL,1
Santa_fe_klan,DICEN,1
Santa_fe_klan,ILEGAL,1
Santa_fe_klan,PRINCIPAL,1
Santa_fe_klan,GENTE,1
Santa_fe_klan,REAL,1
Santa_fe_klan,BALAS,1
Santa_fe_klan,DROGAS,1
Santa_fe_klan,MUJERES,1
Santa_fe_klan,PAH,3
Santa_fe_klan,CONFíO,1
Santa_fe_klan,TRAICIONEROS,1
Santa_fe_klan,WOH,6
Santa_fe_klan,PERRO,1
Santa_fe_klan,CALLEJERO,1
Santa_fe_klan,WUH,2
Santa_fe_klan,CEROS,1
Santa_fe_klan,YEH,1
Santa_fe_klan,CONTANDO,1
Santa_fe_klan,LANA,1
Santa_fe_klan,FUMANDO,1
Santa_fe_klan,UNA,3
Santa_fe_klan,CAGUAMA,1
Santa_fe_klan,JAINAS,1
Santa_fe_klan,POLVO,1
Santa_fe_klan,ALIVIANA,1
Santa_fe_klan,CUIDA,1
Santa_fe_klan,DIOS,2
Santa_fe_klan,VIRGEN,1
Santa_fe_klan,GUADALUPANA,1
Santa_fe_klan,GUACHA,1
Santa_fe_klan,SEGUIMOS,1
Santa_fe_klan,BETO,1
Santa_fe_klan,SIERRA,1
Santa_fe_klan,CARNAL,1
Santa_fe_klan,SP,1
Santa_fe_klan,PRODUCCIóN,1
Santa_fe_klan,DOS,1
Santa_fe_klan,MIL,1
Santa_fe_klan,LOCO,1
Santa_fe_klan,VIVA,1
Santa_fe_klan,MéXICO,1
Santa_fe_klan,TI,29
Santa_fe_klan,DARíA,6
Santa_fe_klan,FUERA,6
Santa_fe_klan,ESTAR,6
Santa_fe_klan,LEJOS,7
Santa_fe_klan,NI,3
Santa_fe_klan,TRAGOS,1
Santa_fe_klan,ALCOHOL,2
Santa_fe_klan,HE,2
Santa_fe_klan,PODIDO,1
Santa_fe_klan,OLVIDARTE,1
Santa_fe_klan,CLAVASTE,1
Santa_fe_klan,PENSAMIENTO,1
Santa_fe_klan,TODAVíA,1
Santa_fe_klan,NOCHES,1
Santa_fe_klan,EXTRAñO,1
Santa_fe_klan,TOCARTE,1
Santa_fe_klan,SIENTO,2
Santa_fe_klan,PRESENTIMIENTO,1
Santa_fe_klan,TOMARé,2
Santa_fe_klan,SALGA,1
Santa_fe_klan,SOL,1
Santa_fe_klan,IR,1
Santa_fe_klan,BUSCARTE,2
Santa_fe_klan,LUEGO,1
Santa_fe_klan,ARREPENTIMIENTO,1
Santa_fe_klan,MALETAS,1
Santa_fe_klan,VOLARé,1
Santa_fe_klan,ROSTRO,1
Santa_fe_klan,CANSADO,1
Santa_fe_klan,VE,1
Santa_fe_klan,CONTENTO,1
Santa_fe_klan,VAGABUNDO,1
Santa_fe_klan,ESQUINA,1
Santa_fe_klan,AGOTADO,1
Santa_fe_klan,PUPILA,1
Santa_fe_klan,DORMIDO,1
Santa_fe_klan,MEDICINA,1
Santa_fe_klan,CONVIRTIó,1
Santa_fe_klan,BEBIDA,1
Santa_fe_klan,NECESITO,1
Santa_fe_klan,HERIDA,1
Santa_fe_klan,CONFUSIóN,1
Santa_fe_klan,CAUSASTE,1
Santa_fe_klan,PRINCESA,1
Santa_fe_klan,ADOLORIDA,1
Santa_fe_klan,ABURRIDA,1
Santa_fe_klan,IRé,1
Santa_fe_klan,SIENTE,1
Santa_fe_klan,SOLA,1
Santa_fe_klan,PARECER,1
Santa_fe_klan,QUISIERAS,1
Santa_fe_klan,ATENDER,1
Santa_fe_klan,MíA,1
Santa_fe_klan,ANOCHECER,1
Santa_fe_klan,ERES,1
Santa_fe_klan,CICATRIZ,1
Santa_fe_klan,LASTIMA,2
Santa_fe_klan,CóMO,1
Santa_fe_klan,Sí,1
Santa_fe_klan,CUANDO,2
Santa_fe_klan,BAJE,2
Santa_fe_klan,DOSIS,2
Santa_fe_klan,ANIMA,2
Santa_fe_klan,DESCONOZCA,2
Santa_fe_klan,DARé,2
Santa_fe_klan,BESO,2
Santa_fe_klan,FRENTE,2
Santa_fe_klan,DESPEDIDA,2
Santa_fe_klan,úLTIMA,2
Santa_fe_klan,VI,2
Santa_fe_klan,DEJARé,1
Santa_fe_klan,ARREPENTIDA,1
Santa_fe_klan,DORMIDA,1
Santa_fe_klan,Tú,1
Santa_fe_klan,FIN,1
Santa_fe_klan,MUNDO,2
Santa_fe_klan,IRíA,1
Santa_fe_klan,BUSCAR,1
Santa_fe_klan,ESPERO,1
Santa_fe_klan,ALCANCE,1
Santa_fe_klan,RUEGO,1
Santa_fe_klan,PUEDAS,1
Santa_fe_klan,PERDONAR,1
Santa_fe_klan,APIáDATE,1
Santa_fe_klan,BABY,1
Santa_fe_klan,DAME,1
Santa_fe_klan,CHANCE,1
Santa_fe_klan,FUI,1
Santa_fe_klan,ESTúPIDO,1
Santa_fe_klan,AMOR,1
Santa_fe_klan,ESO,1
Santa_fe_klan,MAS,1
Santa_fe_klan,PROMETO,1
Santa_fe_klan,FALLO,1
Santa_fe_klan,CALMARé,1
Santa_fe_klan,ESTA,2
Santa_fe_klan,SED,1
Santa_fe_klan,ÁNGEL,1
Santa_fe_klan,DILE,1
Santa_fe_klan,MURIENDO,1
Santa_fe_klan,RECUERDO,1
Santa_fe_klan,CADA,1
Santa_fe_klan,OCASO,1
Santa_fe_klan,ENTRE,1
Santa_fe_klan,SUS,1
Santa_fe_klan,BRAZOS,1
Santa_fe_klan,BOCA,1
Santa_fe_klan,PERDIéNDOSE,1
Santa_fe_klan,SU,1
Santa_fe_klan,REGAZO,1
Santa_fe_klan,FUERES,1
Santa_fe_klan,PARTEN,1
Santa_fe_klan,ESTOS,1
Santa_fe_klan,LAZOS,1
Santa_fe_klan,PALPITA,1
Santa_fe_klan,HECHO,1
Santa_fe_klan,PEDAZOS,1
Andrea_basef,ESTA,7
Andrea_basef,VEZ,5
Andrea_basef,YA,3
Andrea_basef,NO,10
Andrea_basef,SOPORTO,1
Andrea_basef,LA,8
Andrea_basef,TERRIBLE,1
Andrea_basef,SOLEDAD,1
Andrea_basef,YO,2
Andrea_basef,TE,5
Andrea_basef,PONGO,1
Andrea_basef,CONDICIóN,1
Andrea_basef,HARáS,1
Andrea_basef,CONMIGO,3
Andrea_basef,LO,2
Andrea_basef,QUE,11
Andrea_basef,QUIERAS,5
Andrea_basef,BIEN,5
Andrea_basef,MAL,5
Andrea_basef,LLéVAME,3
Andrea_basef,DE,8
Andrea_basef,SER,5
Andrea_basef,POSIBLE,1
Andrea_basef,HASTA,4
Andrea_basef,MISMA,1
Andrea_basef,ETERNIDAD,1
Andrea_basef,DONDE,1
Andrea_basef,PERDURE,1
Andrea_basef,NUESTRO,1
Andrea_basef,AMOR,3
Andrea_basef,PORQUE,1
Andrea_basef,Tú,2
Andrea_basef,ERES,1
Andrea_basef,TODA,1
Andrea_basef,MI,2
Andrea_basef,FELICIDAD,1
Andrea_basef,SI,4
Andrea_basef,QUIERES,2
Andrea_basef,EL,6
Andrea_basef,FONDO,2
Andrea_basef,DEL,2
Andrea_basef,DOLOR,2
Andrea_basef,HAZLO,2
Andrea_basef,COMO,2
Andrea_basef,POR,12
Andrea_basef,MALDAD,2
Andrea_basef,PERO,2
Andrea_basef,QUIERO,9
Andrea_basef,ENTREGARME,2
Andrea_basef,TI,2
Andrea_basef,EN,7
Andrea_basef,UNA,2
Andrea_basef,FORMA,2
Andrea_basef,TOTAL,2
Andrea_basef,CON,4
Andrea_basef,UN,6
Andrea_basef,BESO,2
Andrea_basef,NADA,4
Andrea_basef,MáS,4
Andrea_basef,TUYA,4
Andrea_basef,SEA,6
Andrea_basef,UOH,2
Andrea_basef,OH,3
Andrea_basef,OHH,1
Andrea_basef,CUANDO,1
Andrea_basef,ESTOY,1
Andrea_basef,ENTRE,1
Andrea_basef,TUS,8
Andrea_basef,BRAZOS,2
Andrea_basef,CORAZóN,1
Andrea_basef,ME,4
Andrea_basef,QUEMA,1
Andrea_basef,PASIóN,1
Andrea_basef,FUEGO,3
Andrea_basef,TU,5
Andrea_basef,PIEL,3
Andrea_basef,SIENTO,1
Andrea_basef,ALGO,1
Andrea_basef,NUBLA,1
Andrea_basef,RAZóN,1
Andrea_basef,SUFRO,1
Andrea_basef,OBSESIóN,1
Andrea_basef,IR,1
Andrea_basef,VAYAS,2
Andrea_basef,TODAVíA,1
Andrea_basef,VEN,1
Andrea_basef,QUéDATE,2
Andrea_basef,RATITO,2
Andrea_basef,ES,1
Andrea_basef,TAN,3
Andrea_basef,AGRADABLE,1
Andrea_basef,ESTADíA,1
Andrea_basef,AUNQUE,1
Andrea_basef,DéJAME,2
Andrea_basef,QUERERTE,2
Andrea_basef,TERNURA,2
Andrea_basef,ADOLESCENTE,2
Andrea_basef,PUEDO,2
Andrea_basef,RESISTIR,2
Andrea_basef,ENTREGA,2
Andrea_basef,VEHEMENTE,2
Andrea_basef,LABIOS,4
Andrea_basef,AL,2
Andrea_basef,BESAR,2
Andrea_basef,HACEN,2
Andrea_basef,SENTIR,2
Andrea_basef,ESTAR,2
Andrea_basef,BAJO,4
Andrea_basef,EMBRUJO,2
Andrea_basef,BESOS,2
Andrea_basef,CONOCER,2
Andrea_basef,TIENES,3
Andrea_basef,CONSTANTE,3
Andrea_basef,NOCHE,3
Andrea_basef,ESTá,2
Andrea_basef,MUY,3
Andrea_basef,FRíA,1
Andrea_basef,ABRIGAME,1
Andrea_basef,VUELVA,1
Andrea_basef,DíA,1
Andrea_basef,ALMOHADA,1
Andrea_basef,IMPACIENTE,1
Andrea_basef,ACARICIAR,1
Andrea_basef,CARA,1
Andrea_basef,TAL,2
Andrea_basef,CONSEJO,1
Andrea_basef,DIGA,1
Andrea_basef,MAñANA,2
Andrea_basef,TEMPRANO,2
Andrea_basef,PLATICARáS,2
Andrea_basef,ESTáS,2
Andrea_basef,DECIDIDO,2
Andrea_basef,DARTE,2
Andrea_basef,VENCIDO,2
Andrea_basef,ENTONCES,2
Andrea_basef,SERá,2
Andrea_basef,VANO,2
Andrea_basef,TRATAR,2
Andrea_basef,RETENERTE,1
Andrea_basef,REGALAME,2
Andrea_basef,RETRASAME,2
Andrea_basef,MUERTE,2
Andrea_basef,DETENERTE,1
Julia_Vari,ADORO,11
Julia_Vari,LA,7
Julia_Vari,CALLE,1
Julia_Vari,EN,8
Julia_Vari,QUE,15
Julia_Vari,NOS,4
Julia_Vari,VIMOS,1
Julia_Vari,NOCHE,4
Julia_Vari,CUANDO,5
Julia_Vari,CONOCIMOS,1
Julia_Vari,LAS,3
Julia_Vari,COSAS,1
Julia_Vari,ME,9
Julia_Vari,DICES,1
Julia_Vari,NUESTROS,2
Julia_Vari,RATOS,1
Julia_Vari,FELICES,1
Julia_Vari,LOS,4
Julia_Vari,VIDA,5
Julia_Vari,MíA,2
Julia_Vari,FORMA,2
Julia_Vari,SONRíES,1
Julia_Vari,EL,4
Julia_Vari,MODO,1
Julia_Vari,VECES,1
Julia_Vari,RIñES,1
Julia_Vari,SEDA,1
Julia_Vari,DE,15
Julia_Vari,TUS,3
Julia_Vari,MANOS,2
Julia_Vari,BESOS,1
Julia_Vari,DAMOS,1
Julia_Vari,MUERO,2
Julia_Vari,POR,2
Julia_Vari,TENERTE,2
Julia_Vari,JUNTO,3
Julia_Vari,MI,16
Julia_Vari,CERCA,4
Julia_Vari,MUY,3
Julia_Vari,NO,5
Julia_Vari,SEPARARME,2
Julia_Vari,TI,3
Julia_Vari,ES,4
Julia_Vari,ERES,8
Julia_Vari,EXISTENCIA,2
Julia_Vari,SENTIR,2
Julia_Vari,LUNA,2
Julia_Vari,SOL,2
Julia_Vari,AMOR,2
Julia_Vari,BRILLO,1
Julia_Vari,OJOS,1
Julia_Vari,LO,2
Julia_Vari,DULCE,1
Julia_Vari,HAY,1
Julia_Vari,LABIOS,1
Julia_Vari,ROJOS,1
Julia_Vari,SUSPIRAS,1
Julia_Vari,HASTA,1
Julia_Vari,CAMINAS,1
Julia_Vari,YO,8
Julia_Vari,TE,6
Julia_Vari,MIA,3
Julia_Vari,REíMOS,1
Julia_Vari,TAMBIéN,1
Julia_Vari,LLORAMOS,1
Julia_Vari,AMAMOS,1
Julia_Vari,PERO,1
Julia_Vari,HORA,1
Julia_Vari,PARTIR,1
Julia_Vari,MIRARé,1
Julia_Vari,ATRáS,1
Julia_Vari,DUDAS,1
Julia_Vari,RECORREN,1
Julia_Vari,MIS,2
Julia_Vari,GANAS,1
Julia_Vari,ALEJARáN,1
Julia_Vari,VOLVERé,1
Julia_Vari,COMENZAR,1
Julia_Vari,GUARDO,1
Julia_Vari,PENSAMIENTOS,1
Julia_Vari,LLEVO,1
Julia_Vari,UN,1
Julia_Vari,PEDAZO,1
Julia_Vari,TU,2
Julia_Vari,MAR,1
Julia_Vari,HE,2
Julia_Vari,OíDO,1
Julia_Vari,ALLí,1
Julia_Vari,TODO,2
Julia_Vari,FRíO,1
Julia_Vari,CALOR,1
Julia_Vari,AYUDARá,1
Julia_Vari,BRILLAR,1
Julia_Vari,Sé,3
Julia_Vari,VOLVERáS,3
Julia_Vari,AMANEZCA,2
Julia_Vari,AUN,1
Julia_Vari,DEMáS,1
Julia_Vari,YA,1
Julia_Vari,SE,1
Julia_Vari,HAYAN,1
Julia_Vari,IDO,1
Julia_Vari,CITA,1
Julia_Vari,HA,2
Julia_Vari,CAMBIADO,1
Julia_Vari,AUNQUE,1
Julia_Vari,PAREZCA,1
Julia_Vari,NAUFRAGADO,1
Julia_Vari,OLVIDO,1
Julia_Vari,VIGILANTE,1
Julia_Vari,AQUí,1
Julia_Vari,ESPERARé,1
Julia_Vari,PROMETIDO,1
Julia_Vari,ESPERA,1
Julia_Vari,SERíA,1
Julia_Vari,INúTIL,1
Julia_Vari,ASFIXIANTE,1
Julia_Vari,SI,1
Julia_Vari,SUPIERA,1
Julia_Vari,CUáNTO,1
Julia_Vari,HAS,1
Julia_Vari,QUERIDO,1
Julia_Vari,ESCUCHO,1
Julia_Vari,DESPERTAR,1
Julia_Vari,RUISEñORES,1
Julia_Vari,MEDIO,1
Julia_Vari,ESTA,1
Julia_Vari,PRISA,1
Julia_Vari,COTIDIANA,1
Julia_Vari,ESPERO,1
Julia_Vari,REGRESAR,1
Julia_Vari,PARECE,1
Julia_Vari,NADA,1
Julia_Vari,DESTRUIRá,1
Julia_Vari,AMORES,1
Julia_Vari,MIENTRAS,1
Julia_Vari,VUELVAS,1
Julia_Vari,Mí,2
Julia_Vari,SIEMPRE,1
Julia_Vari,CADA,1
Julia_Vari,MAñANA,1
Iraida_noriega,SIGO,1
Iraida_noriega,SIENDO,1
Iraida_noriega,EL,22
Iraida_noriega,MISMO,1
Iraida_noriega,DE,39
Iraida_noriega,ANTES,1
Iraida_noriega,UN,17
Iraida_noriega,ESPEJO,1
Iraida_noriega,NO,19
Iraida_noriega,ME,17
Iraida_noriega,ENGAñA,1
Iraida_noriega,SUSPIRO,1
Iraida_noriega,MILES,2
Iraida_noriega,RECUERDOS,2
Iraida_noriega,MI,27
Iraida_noriega,MIRADA,1
Iraida_noriega,EMPAñAN,1
Iraida_noriega,RECORRO,1
Iraida_noriega,CALLES,1
Iraida_noriega,BORRACHO,1
Iraida_noriega,RESULTA,1
Iraida_noriega,EN,22
Iraida_noriega,VANO,1
Iraida_noriega,PUES,1
Iraida_noriega,PUEDO,1
Iraida_noriega,EVITAR,1
Iraida_noriega,RECORDARTE,1
Iraida_noriega,TOMANDO,1
Iraida_noriega,MANO,1
Iraida_noriega,CAMISA,1
Iraida_noriega,PREGUNTO,1
Iraida_noriega,SI,2
Iraida_noriega,ACASO,1
Iraida_noriega,ES,7
Iraida_noriega,BROMA,1
Iraida_noriega,QUE,24
Iraida_noriega,JAMáS,5
Iraida_noriega,LA,16
Iraida_noriega,VIDA,4
Iraida_noriega,VOLVERé,1
Iraida_noriega,IMPREGNARLE,1
Iraida_noriega,TU,18
Iraida_noriega,AROMA,1
Iraida_noriega,CIERTO,1
Iraida_noriega,COMO,3
Iraida_noriega,NOVIO,1
Iraida_noriega,FUI,2
Iraida_noriega,MEJOR,1
Iraida_noriega,PERO,3
Iraida_noriega,BUEN,1
Iraida_noriega,AMANTE,1
Iraida_noriega,TRATE,1
Iraida_noriega,DARTE,1
Iraida_noriega,TODO,4
Iraida_noriega,AMOR,12
Iraida_noriega,CIELO,1
Iraida_noriega,LLORA,1
Iraida_noriega,LAGRIMAS,1
Iraida_noriega,POR,4
Iraida_noriega,UNA,6
Iraida_noriega,HISTORIA,3
Iraida_noriega,MURIó,2
Iraida_noriega,MEMORIA,2
Iraida_noriega,VIENTO,1
Iraida_noriega,SOPLA,1
Iraida_noriega,FUERTE,1
Iraida_noriega,CON,13
Iraida_noriega,ARRASTRA,1
Iraida_noriega,ILUSIONES,1
Iraida_noriega,ESPERANZA,1
Iraida_noriega,SE,5
Iraida_noriega,DESGASTA,1
Iraida_noriega,VOLTEO,1
Iraida_noriega,HABER,1
Iraida_noriega,VENTANA,1
Iraida_noriega,ESCRIBE,1
Iraida_noriega,RECUERDO,3
Iraida_noriega,ADJUNTO,1
Iraida_noriega,SOBRE,1
Iraida_noriega,MIRANDO,1
Iraida_noriega,TRAS,1
Iraida_noriega,ELLA,1
Iraida_noriega,PLANEáBAMOS,1
Iraida_noriega,JUNTOS,1
Iraida_noriega,CONSTRUIR,1
Iraida_noriega,CADA,1
Iraida_noriega,ILUSIóN,1
Iraida_noriega,SOLOS,1
Iraida_noriega,YO,5
Iraida_noriega,TE,13
Iraida_noriega,FUSTE,1
Iraida_noriega,LO,6
Iraida_noriega,TANTO,2
Iraida_noriega,SOLO,1
Iraida_noriega,QUEDO,2
Iraida_noriega,CAMINO,2
Iraida_noriega,REPARTE,1
Iraida_noriega,ELIJO,1
Iraida_noriega,OLVIDO,1
Iraida_noriega,CUANDO,3
Iraida_noriega,VEREDA,1
Iraida_noriega,INCLINE,1
Iraida_noriega,EMPIEZA,1
Iraida_noriega,SALIR,1
Iraida_noriega,SOL,3
Iraida_noriega,ESTOY,1
Iraida_noriega,OLVIDARTE,1
Iraida_noriega,TOCO,1
Iraida_noriega,JUSTO,1
Iraida_noriega,AL,4
Iraida_noriega,DOBLAR,1
Iraida_noriega,ESQUINA,1
Iraida_noriega,LOS,6
Iraida_noriega,DíAS,4
Iraida_noriega,NUBLADOS,4
Iraida_noriega,HABLAN,3
Iraida_noriega,TI,6
Iraida_noriega,CUENTAN,2
Iraida_noriega,VOLVERáS,3
Iraida_noriega,Mí,5
Iraida_noriega,REGRESARAS,2
Iraida_noriega,LUZ,3
Iraida_noriega,VEO,1
Iraida_noriega,LEJOS,1
Iraida_noriega,FáCIL,1
Iraida_noriega,ASIMILAR,1
Iraida_noriega,FUISTE,2
Iraida_noriega,PARA,5
Iraida_noriega,VOLVER,1
Iraida_noriega,DAñO,1
Iraida_noriega,HICE,1
Iraida_noriega,NADA,1
Iraida_noriega,PUEDE,1
Iraida_noriega,ARREGLAR,1
Iraida_noriega,ERA,8
Iraida_noriega,FALSA,1
Iraida_noriega,PROMESA,1
Iraida_noriega,AMARME,1
Iraida_noriega,MáS,1
Iraida_noriega,SIENTO,1
Iraida_noriega,VACíO,1
Iraida_noriega,PECHO,1
Iraida_noriega,CALMA,1
Iraida_noriega,SUENA,1
Iraida_noriega,CELULAR,1
Iraida_noriega,CORAZóN,1
Iraida_noriega,DEJA,1
Iraida_noriega,MENSAJE,1
Iraida_noriega,JUNTO,4
Iraida_noriega,FUE,1
Iraida_noriega,ALMA,4
Iraida_noriega,TUVO,1
